Time,hydraulic.generation.weaBus.TDryBul
23121900.0,14.050018
23122800.0,13.800018
23123700.0,13.550018
23124600.0,13.300018
23125500.0,13.050018
23126400.0,12.800018
23127300.0,12.558594
23128200.0,12.331268
23129100.0,12.113281
23130000.0,11.899994
23130900.0,11.703125
23131800.0,11.537506
23132700.0,11.403137
23133600.0,11.300018
23134500.0,11.2258
23135400.0,11.181244
23136300.0,11.171112
23137200.0,11.200012
23138100.0,11.25
23139000.0,11.300018
23139900.0,11.350006
23140800.0,11.399994
23141700.0,11.459381
23142600.0,11.524994
23143500.0,11.578125
23144400.0,11.600006
23145300.0,11.578125
23146200.0,11.524994
23147100.0,11.459381
23148000.0,11.399994
23148900.0,11.350006
23149800.0,11.300018
23150700.0,11.25
23151600.0,11.200012
23152500.0,11.175018
23153400.0,11.18335
23154300.0,11.200012
23155200.0,11.200012
23156100.0,11.178131
23157000.0,11.149994
23157900.0,11.121887
23158800.0,11.100006
23159700.0,11.087494
23160600.0,11.0833435
23161500.0,11.087494
23162400.0,11.100006
23163300.0,11.137512
23164200.0,11.200012
23165100.0,11.262512
23166000.0,11.300018
23166900.0,11.311249
23167800.0,11.3133545
23168700.0,11.308746
23169600.0,11.300018
23170500.0,11.269379
23171400.0,11.220001
23172300.0,11.185638
23173200.0,11.200012
23174100.0,11.25
23175000.0,11.300018
23175900.0,11.350006
23176800.0,11.399994
23177700.0,11.450012
23178600.0,11.5
23179500.0,11.550018
23180400.0,11.600006
23181300.0,11.681641
23182200.0,11.809387
23183100.0,11.957428
23184000.0,12.100006
23184900.0,12.225403
23185800.0,12.353119
23186700.0,12.504303
23187600.0,12.700012
23188500.0,12.99353
23189400.0,13.382751
23190300.0,13.805603
23191200.0,14.200012
23192100.0,14.558838
23193000.0,14.905701
23193900.0,15.224731
23194800.0,15.5
23195700.0,15.5138855
23196600.0,15.230591
23197500.0,14.907013
23198400.0,14.800018
23199300.0,14.894196
23200200.0,14.99762
23201100.0,15.102234
23202000.0,15.200012
23202900.0,15.299103
23203800.0,15.397614
23204700.0,15.472321
23205600.0,15.5
23206500.0,15.2708435
23207400.0,14.734161
23208300.0,14.105377
23209200.0,13.600006
23210100.0,13.208466
23211000.0,12.8194275
23211900.0,12.4956665
23212800.0,12.300018
23213700.0,12.201324
23214600.0,12.122528
23215500.0,12.057495
23216400.0,12.0
23217300.0,11.953796
23218200.0,11.915863
23219100.0,11.870026
23220000.0,11.800018
23220900.0,11.6996155
23221800.0,11.578125
23222700.0,11.442596
23223600.0,11.300018
23224500.0,11.151184
23225400.0,10.996887
23226300.0,10.844147
23227200.0,10.700012
23228100.0,10.567047
23229000.0,10.441254
23229900.0,10.319855
23230800.0,10.200012
23231700.0,10.070007
23232600.0,9.940002
23233500.0,9.839996
23234400.0,9.800018
23235300.0,9.800018
23236200.0,9.800018
23237100.0,9.800018
23238000.0,9.800018
23238900.0,9.800018
23239800.0,9.800018
23240700.0,9.800018
23241600.0,9.800018
23242500.0,9.778137
23243400.0,9.725006
23244300.0,9.659393
23245200.0,9.600006
23246100.0,9.550018
23247000.0,9.5
23247900.0,9.450012
23248800.0,9.399994
23249700.0,9.314056
23250600.0,9.1875
23251500.0,9.0672
23252400.0,9.0
23253300.0,8.975006
23254200.0,8.950012
23255100.0,8.925018
23256000.0,8.899994
23256900.0,8.875
23257800.0,8.850006
23258700.0,8.825012
23259600.0,8.800018
23260500.0,8.7836
23261400.0,8.78125
23262300.0,8.7883
23263200.0,8.800018
23264100.0,8.81955
23265000.0,8.856262
23265900.0,8.914856
23266800.0,9.0
23267700.0,9.114471
23268600.0,9.246887
23269500.0,9.380859
23270400.0,9.5
23271300.0,9.6058655
23272200.0,9.709381
23273100.0,9.808197
23274000.0,9.899994
23274900.0,9.9808655
23275800.0,10.053131
23276700.0,10.12384
23277600.0,10.200012
23278500.0,10.2847595
23279400.0,10.378143
23280300.0,10.482422
23281200.0,10.600006
23282100.0,10.741241
23283000.0,10.910004
23283900.0,11.098755
23284800.0,11.300018
23285700.0,11.515839
23286600.0,11.745575
23287500.0,11.977509
23288400.0,12.200012
23289300.0,12.404175
23290200.0,12.588898
23291100.0,12.754181
23292000.0,12.899994
23292900.0,13.002075
23293800.0,13.036102
23294700.0,13.002075
23295600.0,12.899994
23296500.0,12.740906
23297400.0,12.553528
23298300.0,12.36441
23299200.0,12.200012
23300100.0,12.0572815
23301000.0,11.920929
23301900.0,11.799103
23302800.0,11.700012
23303700.0,11.649292
23304600.0,11.641449
23305500.0,11.637878
23306400.0,11.600006
23307300.0,11.509644
23308200.0,11.393585
23309100.0,11.280731
23310000.0,11.200012
23310900.0,11.162811
23311800.0,11.147491
23312700.0,11.133453
23313600.0,11.100006
23314500.0,11.043762
23315400.0,10.975006
23316300.0,10.893768
23317200.0,10.800018
23318100.0,10.670105
23319000.0,10.503571
23319900.0,10.335266
23320800.0,10.200012
23321700.0,10.102875
23322600.0,10.031433
23323500.0,9.994293
23324400.0,10.0
23325300.0,10.042511
23326200.0,10.100006
23327100.0,10.157501
23328000.0,10.200012
23328900.0,10.230164
23329800.0,10.258759
23330700.0,10.2829895
23331600.0,10.300018
23332500.0,10.308197
23333400.0,10.309387
23334300.0,10.305878
23335200.0,10.300018
23336100.0,10.271484
23337000.0,10.221893
23337900.0,10.18634
23338800.0,10.200012
23339700.0,10.25
23340600.0,10.300018
23341500.0,10.350006
23342400.0,10.399994
23343300.0,10.450012
23344200.0,10.5
23345100.0,10.550018
23346000.0,10.600006
23346900.0,10.668762
23347800.0,10.766663
23348700.0,10.881256
23349600.0,11.0
23350500.0,11.161896
23351400.0,11.373352
23352300.0,11.57312
23353200.0,11.700012
23354100.0,11.73468
23355000.0,11.722504
23355900.0,11.699066
23356800.0,11.700012
23357700.0,11.714081
23358600.0,11.729187
23359500.0,11.779694
23360400.0,11.899994
23361300.0,12.09494
23362200.0,12.328125
23363100.0,12.572266
23364000.0,12.800018
23364900.0,13.011719
23365800.0,13.220825
23366700.0,13.419525
23367600.0,13.600006
23368500.0,13.716034
23369400.0,13.765625
23370300.0,13.807434
23371200.0,13.899994
23372100.0,14.041565
23373000.0,14.190002
23373900.0,14.343445
23374800.0,14.5
23375700.0,14.669861
23376600.0,14.85376
23377500.0,15.035797
23378400.0,15.200012
23379300.0,15.3089905
23380200.0,15.340637
23381100.0,15.301971
23382000.0,15.200012
23382900.0,15.064056
23383800.0,14.918762
23384700.0,14.764069
23385600.0,14.600006
23386500.0,14.437897
23387400.0,14.278137
23388300.0,14.104309
23389200.0,13.899994
23390100.0,13.675018
23391000.0,13.450012
23391900.0,13.225006
23392800.0,13.0
23393700.0,12.774994
23394600.0,12.550018
23395500.0,12.325012
23396400.0,12.100006
23397300.0,11.8828125
23398200.0,11.6875
23399100.0,11.5234375
23400000.0,11.399994
23400900.0,11.300018
23401800.0,11.200012
23402700.0,11.100006
23403600.0,11.0
23404500.0,10.899994
23405400.0,10.800018
23406300.0,10.700012
23407200.0,10.600006
23408100.0,10.537506
23409000.0,10.524994
23409900.0,10.524994
23410800.0,10.5
23411700.0,10.442596
23412600.0,10.371887
23413500.0,10.290253
23414400.0,10.200012
23415300.0,10.067596
23416200.0,9.890625
23417100.0,9.718353
23418000.0,9.600006
23418900.0,9.547272
23419800.0,9.534393
23420700.0,9.554291
23421600.0,9.600006
23422500.0,9.671478
23423400.0,9.759369
23424300.0,9.84259
23425200.0,9.899994
23426100.0,9.9296875
23427000.0,9.950012
23427900.0,9.970306
23428800.0,10.0
23429700.0,10.041626
23430600.0,10.090179
23431500.0,10.143646
23432400.0,10.200012
23433300.0,10.267853
23434200.0,10.357147
23435100.0,10.467865
23436000.0,10.600006
23436900.0,10.782349
23437800.0,11.026703
23438700.0,11.307709
23439600.0,11.600006
23440500.0,11.970428
23441400.0,12.423309
23442300.0,12.839539
23443200.0,13.100006
23444100.0,13.2083435
23445000.0,13.262695
23445900.0,13.285706
23446800.0,13.300018
23447700.0,13.29892
23448600.0,13.279602
23449500.0,13.270477
23450400.0,13.300018
23451300.0,13.42395
23452200.0,13.630554
23453100.0,13.846893
23454000.0,14.0
23454900.0,14.092865
23455800.0,14.175415
23456700.0,14.245239
23457600.0,14.300018
23458500.0,14.346436
23459400.0,14.385712
23460300.0,14.407135
23461200.0,14.399994
23462100.0,14.360565
23463000.0,14.303131
23463900.0,14.244141
23464800.0,14.200012
23465700.0,14.166809
23466600.0,14.134369
23467500.0,14.109772
23468400.0,14.100006
23469300.0,14.100006
23470200.0,14.100006
23471100.0,14.100006
23472000.0,14.100006
23472900.0,14.100006
23473800.0,14.100006
23474700.0,14.100006
23475600.0,14.100006
23476500.0,14.109375
23477400.0,14.133331
23478300.0,14.165619
23479200.0,14.200012
23480100.0,14.25
23481000.0,14.316681
23481900.0,14.375
23482800.0,14.399994
23483700.0,14.399994
23484600.0,14.399994
23485500.0,14.399994
23486400.0,14.399994
23487300.0,14.399994
23488200.0,14.399994
23489100.0,14.399994
23490000.0,14.399994
23490900.0,14.399994
23491800.0,14.399994
23492700.0,14.399994
23493600.0,14.399994
23494500.0,14.415619
23495400.0,14.450012
23496300.0,14.484375
23497200.0,14.5
23498100.0,14.493744
23499000.0,14.475006
23499900.0,14.443756
23500800.0,14.399994
23501700.0,14.350006
23502600.0,14.300018
23503500.0,14.25
23504400.0,14.200012
23505300.0,14.149994
23506200.0,14.100006
23507100.0,14.050018
23508000.0,14.0
23508900.0,13.950012
23509800.0,13.899994
23510700.0,13.850006
23511600.0,13.800018
23512500.0,13.75
23513400.0,13.700012
23514300.0,13.649994
23515200.0,13.600006
23516100.0,13.524994
23517000.0,13.416687
23517900.0,13.300018
23518800.0,13.200012
23519700.0,13.121887
23520600.0,13.05835
23521500.0,13.015625
23522400.0,13.0
23523300.0,13.012512
23524200.0,13.050018
23525100.0,13.112518
23526000.0,13.200012
23526900.0,13.300018
23527800.0,13.399994
23528700.0,13.5
23529600.0,13.600006
23530500.0,13.700012
23531400.0,13.800018
23532300.0,13.899994
23533200.0,14.0
23534100.0,14.087891
23535000.0,14.159393
23535900.0,14.226166
23536800.0,14.300018
23537700.0,14.4086
23538600.0,14.550018
23539500.0,14.691406
23540400.0,14.800018
23541300.0,14.841736
23542200.0,14.8133545
23543100.0,14.728302
23544000.0,14.600006
23544900.0,14.411926
23545800.0,14.177277
23546700.0,13.9539795
23547600.0,13.800018
23548500.0,13.700012
23549400.0,13.600006
23550300.0,13.5
23551200.0,13.399994
23552100.0,13.300018
23553000.0,13.200012
23553900.0,13.100006
23554800.0,13.0
23555700.0,12.837494
23556600.0,12.591675
23557500.0,12.325012
23558400.0,12.100006
23559300.0,11.917206
23560200.0,11.74585
23561100.0,11.6015625
23562000.0,11.5
23562900.0,11.439697
23563800.0,11.397491
23564700.0,11.356567
23565600.0,11.300018
23566500.0,11.22876
23567400.0,11.154999
23568300.0,11.078766
23569200.0,11.0
23570100.0,10.904999
23571000.0,10.793335
23571900.0,10.684998
23572800.0,10.600006
23573700.0,10.570007
23574600.0,10.58667
23575500.0,10.610016
23576400.0,10.600006
23577300.0,10.557983
23578200.0,10.511261
23579100.0,10.458923
23580000.0,10.399994
23580900.0,10.328918
23581800.0,10.247925
23582700.0,10.167969
23583600.0,10.100006
23584500.0,10.050018
23585400.0,10.016663
23586300.0,10.0
23587200.0,10.0
23588100.0,10.016968
23589000.0,10.045258
23589900.0,10.075897
23590800.0,10.100006
23591700.0,10.117859
23592600.0,10.129761
23593500.0,10.126801
23594400.0,10.100006
23595300.0,10.012512
23596200.0,9.866669
23597100.0,9.712494
23598000.0,9.600006
23598900.0,9.524994
23599800.0,9.450012
23600700.0,9.375
23601600.0,9.300018
23602500.0,9.225006
23603400.0,9.149994
23604300.0,9.075012
23605200.0,9.0
23606100.0,8.910706
23607000.0,8.803589
23607900.0,8.694641
23608800.0,8.600006
23609700.0,8.55069
23610600.0,8.558929
23611500.0,8.612732
23612400.0,8.700012
23613300.0,8.809387
23614200.0,8.950012
23615100.0,9.140625
23616000.0,9.399994
23616900.0,9.700012
23617800.0,10.0
23618700.0,10.300018
23619600.0,10.600006
23620500.0,10.899994
23621400.0,11.200012
23622300.0,11.5
23623200.0,11.800018
23624100.0,12.026337
23625000.0,12.153564
23625900.0,12.254028
23626800.0,12.399994
23627700.0,12.595398
23628600.0,12.794861
23629500.0,12.996918
23630400.0,13.200012
23631300.0,13.422089
23632200.0,13.6640625
23633100.0,13.899017
23634000.0,14.100006
23634900.0,14.1683655
23635800.0,14.065643
23636700.0,13.855072
23637600.0,13.600006
23638500.0,13.329926
23639400.0,13.044373
23640300.0,12.761658
23641200.0,12.5
23642100.0,12.267517
23643000.0,12.050018
23643900.0,11.83252
23644800.0,11.600006
23645700.0,11.298584
23646600.0,10.932861
23647500.0,10.575714
23648400.0,10.300018
23649300.0,10.11554
23650200.0,9.977142
23651100.0,9.875183
23652000.0,9.800018
23652900.0,9.745575
23653800.0,9.703217
23654700.0,9.659241
23655600.0,9.600006
23656500.0,9.511902
23657400.0,9.403168
23658300.0,9.292877
23659200.0,9.200012
23660100.0,9.137512
23661000.0,9.1111145
23661900.0,9.129181
23662800.0,9.200012
23663700.0,9.320526
23664600.0,9.479706
23665500.0,9.674042
23666400.0,9.899994
23667300.0,10.141907
23668200.0,10.387817
23669100.0,10.639801
23670000.0,10.899994
23670900.0,11.170715
23671800.0,11.448578
23672700.0,11.727142
23673600.0,12.0
23674500.0,12.257141
23675400.0,12.492859
23676300.0,12.707153
23677200.0,12.899994
23678100.0,13.052856
23679000.0,13.150452
23679900.0,13.197815
23680800.0,13.200012
23681700.0,13.174286
23682600.0,13.133484
23683500.0,13.075958
23684400.0,13.0
23685300.0,12.904907
23686200.0,12.798828
23687100.0,12.693298
23688000.0,12.600006
23688900.0,12.523743
23689800.0,12.463348
23690700.0,12.421265
23691600.0,12.399994
23692500.0,12.410645
23693400.0,12.455017
23694300.0,12.521881
23695200.0,12.600006
23696100.0,12.685638
23697000.0,12.790009
23697900.0,12.924377
23698800.0,13.100006
23699700.0,13.327545
23700600.0,13.59845
23701500.0,13.895111
23702400.0,14.200012
23703300.0,14.558807
23704200.0,14.970306
23705100.0,15.34668
23706000.0,15.600006
23706900.0,15.73877
23707800.0,15.840881
23708700.0,15.922546
23709600.0,16.0
23710500.0,16.073578
23711400.0,16.14038
23712300.0,16.212036
23713200.0,16.300018
23714100.0,16.417206
23715000.0,16.5625
23715900.0,16.726562
23716800.0,16.899994
23717700.0,17.092987
23718600.0,17.306244
23719500.0,17.516418
23720400.0,17.700012
23721300.0,17.848907
23722200.0,17.976257
23723100.0,18.090485
23724000.0,18.200012
23724900.0,18.311096
23725800.0,18.411255
23726700.0,18.480774
23727600.0,18.5
23728500.0,18.45578
23729400.0,18.361267
23730300.0,18.236115
23731200.0,18.100006
23732100.0,17.954437
23733000.0,17.796783
23733900.0,17.640778
23734800.0,17.5
23735700.0,17.408936
23736600.0,17.360718
23737500.0,17.30716
23738400.0,17.200012
23739300.0,17.031494
23740200.0,16.833923
23741100.0,16.619415
23742000.0,16.399994
23742900.0,16.158722
23743800.0,15.891083
23744700.0,15.627899
23745600.0,15.399994
23746500.0,15.253845
23747400.0,15.201935
23748300.0,15.22403
23749200.0,15.300018
23750100.0,15.4279175
23751000.0,15.594971
23751900.0,15.764526
23752800.0,15.899994
23753700.0,16.005768
23754600.0,16.092407
23755500.0,16.132874
23756400.0,16.100006
23757300.0,15.969513
23758200.0,15.772247
23759100.0,15.563873
23760000.0,15.399994
23760900.0,15.292664
23761800.0,15.203461
23762700.0,15.112549
23763600.0,15.0
23764500.0,14.855774
23765400.0,14.678741
23766300.0,14.462341
23767200.0,14.200012
23768100.0,13.862305
23769000.0,13.461945
23769900.0,13.055603
23770800.0,12.700012
23771700.0,12.3992
23772600.0,12.117554
23773500.0,11.852112
23774400.0,11.600006
23775300.0,11.358032
23776200.0,11.142853
23777100.0,10.981262
23778000.0,10.899994
23778900.0,10.900665
23779800.0,10.958923
23780700.0,11.062744
23781600.0,11.200012
23782500.0,11.350006
23783400.0,11.5
23784300.0,11.649994
23785200.0,11.800018
23786100.0,11.950012
23787000.0,12.100006
23787900.0,12.25
23788800.0,12.399994
23789700.0,12.550018
23790600.0,12.700012
23791500.0,12.850006
23792400.0,13.0
23793300.0,13.1328125
23794200.0,13.237518
23795100.0,13.323456
23796000.0,13.399994
23796900.0,13.4609375
23797800.0,13.504181
23798700.0,13.545319
23799600.0,13.600006
23800500.0,13.6875
23801400.0,13.800018
23802300.0,13.912506
23803200.0,14.0
23804100.0,14.052521
23805000.0,14.073334
23805900.0,14.057495
23806800.0,14.0
23807700.0,13.915955
23808600.0,13.82251
23809500.0,13.717804
23810400.0,13.600006
23811300.0,13.475006
23812200.0,13.350006
23813100.0,13.225006
23814000.0,13.100006
23814900.0,12.975006
23815800.0,12.850006
23816700.0,12.725006
23817600.0,12.600006
23818500.0,12.453125
23819400.0,12.274994
23820300.0,12.084381
23821200.0,11.899994
23822100.0,11.725006
23823000.0,11.550018
23823900.0,11.375
23824800.0,11.200012
23825700.0,11.059387
23826600.0,10.975006
23827500.0,10.928131
23828400.0,10.899994
23829300.0,10.875
23830200.0,10.850006
23831100.0,10.825012
23832000.0,10.800018
23832900.0,10.774994
23833800.0,10.75
23834700.0,10.725006
23835600.0,10.700012
23836500.0,10.6953125
23837400.0,10.720825
23838300.0,10.760956
23839200.0,10.800018
23840100.0,10.846893
23841000.0,10.908325
23841900.0,10.965637
23842800.0,11.0
23843700.0,10.993744
23844600.0,10.950012
23845500.0,10.881256
23846400.0,10.800018
23847300.0,10.703125
23848200.0,10.591675
23849100.0,10.484375
23850000.0,10.399994
23850900.0,10.339081
23851800.0,10.287506
23852700.0,10.2421875
23853600.0,10.200012
23854500.0,10.168304
23855400.0,10.148804
23856300.0,10.129913
23857200.0,10.100006
23858100.0,10.034485
23859000.0,9.922852
23859900.0,9.774841
23860800.0,9.600006
23861700.0,9.36795
23862600.0,9.074554
23863500.0,8.76886
23864400.0,8.5
23865300.0,8.285522
23866200.0,8.120453
23867100.0,8.020172
23868000.0,8.0
23868900.0,8.09491
23869800.0,8.319733
23870700.0,8.6596985
23871600.0,9.100006
23872500.0,9.612854
23873400.0,10.157043
23874300.0,10.697754
23875200.0,11.200012
23876100.0,11.667175
23877000.0,12.124359
23877900.0,12.569366
23878800.0,13.0
23879700.0,13.400909
23880600.0,13.763031
23881500.0,14.093628
23882400.0,14.399994
23883300.0,14.664246
23884200.0,14.857941
23885100.0,14.972687
23886000.0,15.0
23886900.0,14.950623
23887800.0,14.845856
23888700.0,14.693176
23889600.0,14.5
23890500.0,14.260254
23891400.0,13.988281
23892300.0,13.722168
23893200.0,13.5
23894100.0,13.326843
23895000.0,13.184021
23895900.0,13.074219
23896800.0,13.0
23897700.0,12.982147
23898600.0,13.007935
23899500.0,13.029755
23900400.0,13.0
23901300.0,12.925446
23902200.0,12.839294
23903100.0,12.73349
23904000.0,12.600006
23904900.0,12.450012
23905800.0,12.300018
23906700.0,12.149994
23907600.0,12.0
23908500.0,11.850006
23909400.0,11.700012
23910300.0,11.550018
23911200.0,11.399994
23912100.0,11.326874
23913000.0,11.355011
23913900.0,11.40564
23914800.0,11.399994
23915700.0,11.334991
23916600.0,11.253326
23917500.0,11.14502
23918400.0,11.0
23919300.0,10.815002
23920200.0,10.606659
23921100.0,10.39502
23922000.0,10.200012
23922900.0,10.021881
23923800.0,9.855011
23924700.0,9.710632
23925600.0,9.600006
23926500.0,9.538849
23927400.0,9.526886
23928300.0,9.551483
23929200.0,9.600006
23930100.0,9.669159
23931000.0,9.753143
23931900.0,9.835541
23932800.0,9.899994
23933700.0,9.953125
23934600.0,10.0
23935500.0,10.021881
23936400.0,10.0
23937300.0,9.950012
23938200.0,9.899994
23939100.0,9.850006
23940000.0,9.800018
23940900.0,9.75
23941800.0,9.700012
23942700.0,9.649994
23943600.0,9.600006
23944500.0,9.5408325
23945400.0,9.467194
23946300.0,9.384979
23947200.0,9.300018
23948100.0,9.174622
23949000.0,9.0
23949900.0,8.825409
23950800.0,8.700012
23951700.0,8.642975
23952600.0,8.640625
23953500.0,8.692963
23954400.0,8.800018
23955300.0,8.939087
23956200.0,9.086517
23957100.0,9.240692
23958000.0,9.399994
23958900.0,9.553284
23959800.0,9.705688
23960700.0,9.880249
23961600.0,10.100006
23962500.0,10.38562
23963400.0,10.720001
23964300.0,11.069366
23965200.0,11.399994
23966100.0,11.724396
23967000.0,12.054993
23967900.0,12.358124
23968800.0,12.600006
23969700.0,12.800018
23970600.0,13.0
23971500.0,13.200012
23972400.0,13.399994
23973300.0,13.600006
23974200.0,13.800018
23975100.0,14.0
23976000.0,14.200012
23976900.0,14.3984375
23977800.0,14.587494
23978700.0,14.7578125
23979600.0,14.899994
23980500.0,14.967407
23981400.0,14.946442
23982300.0,14.877228
23983200.0,14.800018
23984100.0,14.746216
23985000.0,14.691071
23985900.0,14.590393
23986800.0,14.399994
23987700.0,14.149994
23988600.0,13.899994
23989500.0,13.649994
23990400.0,13.399994
23991300.0,13.149994
23992200.0,12.899994
23993100.0,12.649994
23994000.0,12.399994
23994900.0,12.196869
23995800.0,12.05835
23996700.0,11.940643
23997600.0,11.800018
23998500.0,11.634369
23999400.0,11.466675
24000300.0,11.290619
24001200.0,11.100006
24002100.0,10.886719
24003000.0,10.65625
24003900.0,10.422668
24004800.0,10.200012
24005700.0,9.991089
24006600.0,9.788757
24007500.0,9.592041
24008400.0,9.399994
24009300.0,9.220001
24010200.0,9.059998
24011100.0,8.920013
24012000.0,8.800018
24012900.0,8.725616
24013800.0,8.695007
24014700.0,8.66687
24015600.0,8.600006
24016500.0,8.493744
24017400.0,8.375
24018300.0,8.243744
24019200.0,8.100006
24020100.0,7.933441
24021000.0,7.7474976
24021900.0,7.562805
24022800.0,7.399994
24023700.0,7.2686768
24024600.0,7.161438
24025500.0,7.0734863
24026400.0,7.0
24027300.0,6.942871
24028200.0,6.907135
24029100.0,6.892853
24030000.0,6.899994
24030900.0,6.9278564
24031800.0,6.9814453
24032700.0,7.0693054
24033600.0,7.200012
24034500.0,7.3664246
24035400.0,7.5471497
24036300.0,7.7292786
24037200.0,7.899994
24038100.0,8.063049
24039000.0,8.224121
24039900.0,8.373108
24040800.0,8.5
24041700.0,8.5914
24042600.0,8.65625
24043500.0,8.717987
24044400.0,8.800018
24045300.0,8.899994
24046200.0,9.0
24047100.0,9.100006
24048000.0,9.200012
24048900.0,9.292877
24049800.0,9.381012
24050700.0,9.478638
24051600.0,9.600006
24052500.0,9.754211
24053400.0,9.931519
24054300.0,10.1180725
24055200.0,10.300018
24056100.0,10.472656
24057000.0,10.643768
24057900.0,10.817963
24058800.0,11.0
24059700.0,11.192963
24060600.0,11.393768
24061500.0,11.597656
24062400.0,11.800018
24063300.0,12.0
24064200.0,12.200012
24065100.0,12.399994
24066000.0,12.600006
24066900.0,12.760956
24067800.0,12.862518
24068700.0,12.932831
24069600.0,13.0
24070500.0,13.079681
24071400.0,13.137512
24072300.0,13.126556
24073200.0,13.0
24074100.0,12.7621765
24075000.0,12.46579
24075900.0,12.136505
24076800.0,11.800018
24077700.0,11.449432
24078600.0,11.080048
24079500.0,10.720642
24080400.0,10.399994
24081300.0,10.142975
24082200.0,9.947937
24083100.0,9.803925
24084000.0,9.700012
24084900.0,9.621094
24085800.0,9.5520935
24086700.0,9.482025
24087600.0,9.399994
24088500.0,9.314056
24089400.0,9.229187
24090300.0,9.1297
24091200.0,9.0
24092100.0,8.850006
24093000.0,8.700012
24093900.0,8.550018
24094800.0,8.399994
24095700.0,8.25
24096600.0,8.100006
24097500.0,7.950012
24098400.0,7.8000183
24099300.0,7.696869
24100200.0,7.6750183
24101100.0,7.715637
24102000.0,7.8000183
24102900.0,7.899994
24103800.0,8.0
24104700.0,8.100006
24105600.0,8.200012
24106500.0,8.300018
24107400.0,8.399994
24108300.0,8.5
24109200.0,8.600006
24110100.0,8.660004
24111000.0,8.660004
24111900.0,8.630005
24112800.0,8.600006
24113700.0,8.58252
24114600.0,8.565002
24115500.0,8.540009
24116400.0,8.5
24117300.0,8.450012
24118200.0,8.399994
24119100.0,8.350006
24120000.0,8.300018
24120900.0,8.25
24121800.0,8.200012
24122700.0,8.149994
24123600.0,8.100006
24124500.0,8.056244
24125400.0,8.024994
24126300.0,8.006256
24127200.0,8.0
24128100.0,8.028137
24129000.0,8.108337
24129900.0,8.234375
24130800.0,8.399994
24131700.0,8.5859375
24132600.0,8.779175
24133500.0,8.982819
24134400.0,9.200012
24135300.0,9.425018
24136200.0,9.649994
24137100.0,9.875
24138000.0,10.100006
24138900.0,10.325012
24139800.0,10.550018
24140700.0,10.774994
24141600.0,11.0
24142500.0,11.188171
24143400.0,11.326782
24144300.0,11.452026
24145200.0,11.600006
24146100.0,11.787689
24147000.0,11.995728
24147900.0,12.205902
24148800.0,12.399994
24149700.0,12.570007
24150600.0,12.706665
24151500.0,12.790009
24152400.0,12.800018
24153300.0,12.729187
24154200.0,12.6111145
24155100.0,12.487518
24156000.0,12.399994
24156900.0,12.34845
24157800.0,12.301392
24158700.0,12.253662
24159600.0,12.200012
24160500.0,12.139069
24161400.0,12.070831
24162300.0,11.9921875
24163200.0,11.899994
24164100.0,11.760162
24165000.0,11.568756
24165900.0,11.367981
24166800.0,11.200012
24167700.0,11.067657
24168600.0,10.951263
24169500.0,10.859222
24170400.0,10.800018
24171300.0,10.782867
24172200.0,10.794281
24173100.0,10.808563
24174000.0,10.800018
24174900.0,10.769104
24175800.0,10.729462
24176700.0,10.67511
24177600.0,10.600006
24178500.0,10.489075
24179400.0,10.350006
24180300.0,10.2109375
24181200.0,10.100006
24182100.0,10.020325
24183000.0,9.950012
24183900.0,9.8797
24184800.0,9.800018
24185700.0,9.697662
24186600.0,9.581268
24187500.0,9.474213
24188400.0,9.399994
24189300.0,9.350006
24190200.0,9.300018
24191100.0,9.25
24192000.0,9.200012
24192900.0,9.135956
24193800.0,9.0625
24194700.0,9.0078125
24195600.0,9.0
24196500.0,9.024994
24197400.0,9.050018
24198300.0,9.075012
24199200.0,9.100006
24200100.0,9.125
24201000.0,9.149994
24201900.0,9.175018
24202800.0,9.200012
24203700.0,9.163635
24204600.0,9.044647
24205500.0,8.903351
24206400.0,8.800018
24207300.0,8.735718
24208200.0,8.6762085
24209100.0,8.628571
24210000.0,8.600006
24210900.0,8.592987
24211800.0,8.597931
24212700.0,8.603912
24213600.0,8.600006
24214500.0,8.58017
24215400.0,8.55127
24216300.0,8.5217285
24217200.0,8.5
24218100.0,8.496246
24219000.0,8.513336
24219900.0,8.548767
24220800.0,8.600006
24221700.0,8.672516
24222600.0,8.776672
24223500.0,8.917511
24224400.0,9.100006
24225300.0,9.311401
24226200.0,9.533752
24227100.0,9.764221
24228000.0,10.0
24228900.0,10.236725
24229800.0,10.477081
24230700.0,10.728912
24231600.0,11.0
24232500.0,11.31485
24233400.0,11.672913
24234300.0,12.044525
24235200.0,12.399994
24236100.0,12.749237
24237000.0,13.09375
24237900.0,13.391418
24238800.0,13.600006
24239700.0,13.692413
24240600.0,13.696442
24241500.0,13.652252
24242400.0,13.600006
24243300.0,13.558716
24244200.0,13.516083
24245100.0,13.465393
24246000.0,13.399994
24246900.0,13.3046875
24247800.0,13.1875
24248700.0,13.076569
24249600.0,13.0
24250500.0,12.950012
24251400.0,12.899994
24252300.0,12.850006
24253200.0,12.800018
24254100.0,12.75
24255000.0,12.700012
24255900.0,12.649994
24256800.0,12.600006
24257700.0,12.542206
24258600.0,12.462494
24259500.0,12.3515625
24260400.0,12.200012
24261300.0,12.024994
24262200.0,11.850006
24263100.0,11.675018
24264000.0,11.5
24264900.0,11.325012
24265800.0,11.149994
24266700.0,10.975006
24267600.0,10.800018
